,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
282,2022-06-20 09:45:49+00:00,https://twitter.com/Ar_Oumar_SYLLA/status/1538820405045100544,Ar_Oumar_SYLLA,Twitter for iPhone,Guinée,"@espaceTV_gn @LamineGuirassy Bonjour les GG,la décision du président est salutaire. En écoutant ce préfet,on sent qu’il n’est pas sérieux #EspaceGG",1,0,0,0
283,2022-06-20 09:45:38+00:00,https://twitter.com/bahoro09/status/1538820361885720577,bahoro09,Twitter Web App,Guinée,"#EspaceGG , dites à ce préfet que le Président ne l'amènera nulle part. La Guinée n'a pas besoin de lui.",6,0,0,1
284,2022-06-20 09:44:56+00:00,https://twitter.com/Cellou_Adams/status/1538820186081468416,Cellou_Adams,Twitter for Android,Guinée,"En quoi les cheveux sont signes de mauvaise éducation ? Il faut arrêter encore de prendre des décisions émotionnelles face à une situation. Il faut aller coiffer certains membres du gouvernement, nous prenons parfois des décisions pour plaire aux gens uniquement. 
#EspaceGG",0,0,0,0
285,2022-06-20 09:44:23+00:00,https://twitter.com/crisjuventus7/status/1538820044519514112,crisjuventus7,Twitter for Android,,"#EspaceGG Nos dirigeants non aucun sens du savoir faire, ils sont champions dans l'humiliation et d'ailleurs pas qu'eux, les enseignants également sans tenir compte des conséquences. Le Préfet sert un homme au lieu de servir le peuple. Le coiffeur coiffé, merci Mr le Président.",0,0,0,0
286,2022-06-20 09:44:06+00:00,https://twitter.com/BakoToure2/status/1538819974222987264,BakoToure2,Twitter for Android,,"Bjr! Les GG, respect à vous

Assumons nous enfin. L'ex préfet de Siguiri a failli de par son manque de management.

Il a bien mérité ce limogeage.

Vive le savoir vivre et être!  #EspaceGG",0,0,0,0
287,2022-06-20 09:44:02+00:00,https://twitter.com/saa_noel/status/1538819959727456256,saa_noel,Twitter for iPhone,"Istanbul, Turquie","L’acte posé par monsieur le préfet est inacceptable, même si l’intention était bonne, l’acte reste déplacé, en agissant ainsi il a sapé le moral du candidat. S’il échoue cette épreuve Monsieur le préfet a sa part de responsabilité. À sa j’aurais porté plainte. #EspaceGG.",1,0,0,0
288,2022-06-20 09:43:52+00:00,https://twitter.com/KeitaBa93282332/status/1538819916748443648,KeitaBa93282332,Twitter for Android,,"#EspaceGG 
Bonjour les GG, Lamine coiffer un élève en plein examen c'est vraiment exagéré, c'est du populisme,la bonne manière lui a manqué. Sinon je suis pour l'application de ces règles de  l'éducation civique dans le milieu scolaire sur toute l'étendue du territoire. Merci",1,0,0,0
289,2022-06-20 09:43:39+00:00,https://twitter.com/Toulayetata/status/1538819860746100736,Toulayetata,Twitter for iPhone,,"Pour ceux qui disaient ici que le préfet n’a pas sapé le moral de l’élève, il vient de le dire lui-même dans les GG « j’ai cassé son moral… » 

Son yetekan promo, digne d’un gars de la street. Même Lil Sakho, s’incline 😅

Ce préfet fume du lourd 😂🤦🏾‍♀️

#EspaceGG #Kibaro",12,3,0,4
290,2022-06-20 09:42:58+00:00,https://twitter.com/MoryKab917/status/1538819690079952897,MoryKab917,Twitter for Android,,Donc Mr le préfet veut nous dire que la vidéo qu'on a vu est truquée ?puisque ses explications ne collent pas aux réalités de la vidéo #EspaceGG,3,0,0,0
291,2022-06-20 09:41:58+00:00,https://twitter.com/MahMoud_Toure1/status/1538819439059161088,MahMoud_Toure1,Twitter for Android,Guinée,#EspaceGG l'intervention du préfet là prouve qu'il est dans l'incohérence avec l'acte qui s'est passée sur la vidéo. C'est un mytho 😪,0,0,0,0
292,2022-06-20 09:40:46+00:00,https://twitter.com/BenjaminBk13/status/1538819136591101952,BenjaminBk13,Twitter for iPhone,Guinée 🇬🇳,"Bonjour #EspaceGG 👋
Je partage entièrement l’avis de Mme Yéro « il à failli » C’est du populisme il a bien mérité d’être limogé, qu’est ce qui lui a poussé à faire ça en sachant que les autres filmaient ?  il cherchait certainement le buzz en venant avec des caméramans #EspaceGG",1,1,0,0
293,2022-06-20 09:40:36+00:00,https://twitter.com/GrandKalil/status/1538819095281516544,GrandKalil,Twitter for Android,,Bjr dans plusieurs centres les surveillants tripotent les élèves dans la fouille moi j'ai mem ordonné ma femme de ne surtout pas accepter faites des enquêtes vous saurez la vérité #EspaceGG,0,0,0,0
294,2022-06-20 09:39:41+00:00,https://twitter.com/CeceBourgeois/status/1538818861725892609,CeceBourgeois,Twitter for Android,,"Bonjour Lamine
L'acte du préfet n'était pas mauvais en soi
 c'est l'endroit et le contexte qui posait problème
Il devrait juste avertir et donner un ultimatum à ces élèves qui ont ce genre de cheveux.malheureusement le tribunal de Facebook à juger et condamné le préfet
#EspaceGG",0,0,0,0
295,2022-06-20 09:39:27+00:00,https://twitter.com/guirassy_madiba/status/1538818806478426112,guirassy_madiba,Twitter for Android,Guinée,Ce décret a rendu les élèves forts plus que les enseignants. Désormais il faut s'attendre à d'autres betises et comportements des élèves qui va déshonorer toute la nation. Le coup d'envoi est donné par ce fameux décret #EspaceGG,0,0,0,1
296,2022-06-20 09:38:47+00:00,https://twitter.com/DorDanPatrice1/status/1538818635812184064,DorDanPatrice1,Twitter for Android,,"#EspaceGG le président et le préfet et le jeune et ses parents et les encadreurs scolaires ,aucun n'a été responsable. Aurais été moi Le Président, je rappelle le préfet pour des explications avant toute sanction. Même le fait de le rappeler serait un acte craintif et assurant.",0,0,0,0
297,2022-06-20 09:38:04+00:00,https://twitter.com/SyllaAlphaOum15/status/1538818456975458304,SyllaAlphaOum15,Twitter for Android,Guinée,"Bonjour #EspaceGG 
Dites combien d'élèves connaissent ce fameux code de l'école ?
Dites moi combien d'école affiche ou enseigne ce code de l'école ?
Dites moi toujours qu'est-ce qui ai fait pour vulgariser ce code?
Combien de parents détiennent ce code ? Autant de questions non.",0,0,0,0
298,2022-06-20 09:37:27+00:00,https://twitter.com/Cellou_Adams/status/1538818300985188353,Cellou_Adams,Twitter for Android,Guinée,"Le coiffeur décoiffé, les chevaux ne sont en aucun cas signe de mauvaise éducation, il y a certes le poids de la tradition mais aussi l'abus d'autorité de la part du préfet. Un simple conseil aurait suffit. Changeons de mentalité une fois encore. 
#EspaceGG",1,0,0,0
299,2022-06-20 09:37:05+00:00,https://twitter.com/AbouBanko/status/1538818210438516736,AbouBanko,Twitter for Android,,"#EspaceGG Mon Colonel Mamady Doumbouya , notre mentor politique Prac n'a jamais cédé à la clameur publique, si vs cédez à la pression des  réseaux sociaux qui représentent que 15% de la population, vs risquerez de jeter vos bons cadres dans la gueule du loup",0,0,0,0
300,2022-06-20 09:36:11+00:00,https://twitter.com/MoryCapi/status/1538817983535058945,MoryCapi,Twitter for iPhone,ANAD Guinée ,"#EspaceGG j’ai l’impression que deux situations ont permis au préfet d’agir de cette façon:
1-Son analphabétisme aigüe 2-Le caractère militaire. Sinon devant toute situation l’avertissement, le blâme et s’en suit la sanction. Dorénavant, le président ne devait pas lui limogé.",1,0,0,0
301,2022-06-20 09:35:56+00:00,https://twitter.com/HadjaFantaKaba/status/1538817919878057984,HadjaFantaKaba,Twitter for Android,,@espaceTV_gn @LamineGuirassy Bonjour LG et à toute l'équipe !!! Je suis parfaitement d'accord avec madame yéro l'ex préfet a très mal fait il aurait dû passer par  la voie pacifique que de passer par celle violente merci au colonel Mamadi pour cet acte magnanime #EspaceGG,0,0,0,0
302,2022-06-20 09:35:48+00:00,https://twitter.com/Abdoula28767580/status/1538817884096454656,Abdoula28767580,Twitter for iPhone,Guinée,"Bonjour Lamine, Facebook est la boussole qui oriente cette transition #EspaceGG",0,0,0,0
303,2022-06-20 09:35:31+00:00,https://twitter.com/MtbDiplomate/status/1538817814135558147,MtbDiplomate,Twitter for Android,,"#EspaceGG Bonjour les gg, je pense que le préfet a failli et le président de la transition aussi a cédé à la pression sur les réseaux sociaux, c'est du populisme tout simplement.",0,0,0,0
304,2022-06-20 09:33:23+00:00,https://twitter.com/Kaloga1Karamba/status/1538817277906530304,Kaloga1Karamba,Twitter for Android,,"Bonjour les gg, l'émotion a pris le dessus en Guinée
Moi je connais des amis qui se sont faits rasés au tour du mât  #EspaceGG",0,0,0,0
305,2022-06-20 09:33:05+00:00,https://twitter.com/JialloSory/status/1538817201079308288,JialloSory,Twitter for iPhone,,Bjr les GG Ahmed faut rager par la force  jack lewa en direct pour qu’il puisse comprendre que c’est un acte vilain de la part du prefet .#EspaceGG,0,0,0,0
306,2022-06-20 09:33:03+00:00,https://twitter.com/New53682733/status/1538817195035197440,New53682733,Twitter for Android,Gambia,"Bjr les GG. Le Président a bien fait de limoger ce préfet mais pourquoi il n'a pas limogé le tout puissant ministre Général Bachir Diallo quand il a violemment agressé un policier. À la place du Président, je suspendrais le préfet pour s'approprier la situation.  #EspaceGG",0,0,0,0
307,2022-06-20 09:32:48+00:00,https://twitter.com/Tanou1G/status/1538817131957170176,Tanou1G,Twitter for Android,,"Bonjoir lamine et à toute l'équipe des gg a ceux qui concerne le jeune malfichi à siguiri qui a été coiffé par le préfet, moi ne vois pas d'obstacle dans ça,  car celui qui n'est pas éduqué à la maison sera éduqué dans la rue, merci signer Tanou 1 Goepogui.#espacegg",0,0,0,0
308,2022-06-20 09:32:34+00:00,https://twitter.com/AmadouD79216226/status/1538817070774861824,AmadouD79216226,Twitter for Android,,bonjour diadia et bonjour à toute l'équipe des GG vraiment le préfet à mal agi et le président à bien fait de le limogé merci d'avoir le kilo de soutenir tes idées #GÉNÉRAL_Bailo pour  #EspaceGG,0,0,0,0
309,2022-06-20 09:32:05+00:00,https://twitter.com/Ibrahim61112169/status/1538816950628909058,Ibrahim61112169,Twitter for iPhone,,#EspaceGG Bonjour les GG .. je m’inscris en vrai avec les propos de Madame Yero le dit préfet a vraiment failli à sa mission je me demande en quoi les cheveux contribuent à l’éducation ? C’était juste du populisme qui lui a coûté vraiment sa place sa servira désormais d’exemple,0,0,0,0
310,2022-06-20 09:31:44+00:00,https://twitter.com/Adamademariam/status/1538816863731318784,Adamademariam,Twitter for iPhone,Je m’en bat les couilles,"Bonjour @LamineGuirassy Le préfet mérite d’être limogé, la coiffure d’une personne n’as rien avoir de son éducation il est important que nos dirigeants apprennent à faire des preuves d’humilité dans notre pays #EspaceGG",0,0,0,0
311,2022-06-20 09:30:30+00:00,https://twitter.com/KoulaHassane/status/1538816552513978374,KoulaHassane,Twitter for Android,,"Bnjr les GG. Cet élève a défié une double autorité à savoir le délégué et le préfet, en tout cas à en croire les propos du préfet sur africaguinée que vous n'avez malheureusement pas retracés. La liberté ne doit pas se confondre au libertinage. #espacegg",0,0,0,0
312,2022-06-20 09:30:12+00:00,https://twitter.com/MauriceKOUROUM9/status/1538816474508365825,MauriceKOUROUM9,Twitter for Android,Guinée Conakry ,"Bonjour les GG, personnellement je trouve la décision du colonel très sévère, il aurait dû peut-être sanctionner ce préfet pour cet acte. 
Mais allez jusqu'à son limogeage,c'est exagéré.
Car à mon avis, l'intention du préfet n'était pas mauvaise mais la manière. 
#EspaceGG",0,0,0,0
313,2022-06-20 09:29:14+00:00,https://twitter.com/bouchriou/status/1538816234573242369,bouchriou,Twitter for iPhone,,"Mdme Yero ces élèves ont tout de même été interdits d’envoyer des téléphones en salle de classe mais l’ont fait quand même donc votre raisonnement 👎
#EspaceGG",0,0,0,0
314,2022-06-20 09:28:25+00:00,https://twitter.com/CamaraPaicley/status/1538816027961831425,CamaraPaicley,Twitter for iPhone,Rep de Guinée,Bonjour les #EspaceGG je suis vraiment déçu que ce préfet soit limogé il devrait juste être sanctionné #Lamine faite comprendre à Hamed que notre éducation n’est pas celui de l’Europe. Avant on avait plus peur de notre Maitre que nos parents aujourd’hui c’est le contraire.,1,0,0,0
315,2022-06-20 09:26:56+00:00,https://twitter.com/blemoul/status/1538815654387654656,blemoul,Twitter Web App,"Paris, France","La coiffure d'une personne n'entrave pas son éducation. Pensez-vous au traumatisme physique &amp; morale de cet élève? C'est de l'abus.
L'éducation doit s'inscrire dans le dialogue et l'échange, pas la force.
Les cheveux ne sont pas synonyme de mauvaise éducation. 
#EspaceGG",62,7,0,6
316,2022-06-20 09:26:43+00:00,https://twitter.com/djikiney_momo/status/1538815600264286208,djikiney_momo,Twitter for iPhone,"Paris, France","Ceux qui pensent que la sanction prise contre le préfet est démesurée sont des arriérés. On ne doit plus admettre ce genre de comportement en 2022. Ahmed Kourouma à tout fait raison!
#EspaceGG",0,0,0,0
317,2022-06-20 09:26:27+00:00,https://twitter.com/pathekourou224/status/1538815532983537664,pathekourou224,Twitter for Android,,"Certes, la législation scolaire souffre beaucoup. Mais ça ne devrait pas être la manière et le moment de coiffer ce candidat. Triste!

Le MENA s'engage à accompagner notre soeur Safiatou Diallo dans ses études. Bravo à M. le Ministre Guillaume. C'est salutaire !#EspaceGG",0,0,0,0
318,2022-06-20 09:26:27+00:00,https://twitter.com/ATermesse/status/1538815532480221186,ATermesse,Twitter for Android,Guinée,"Le préfet a bien voulu faire mais hélas, il a manqué de méthode. En procédant ainsi pour l'éducation nous formons des dictateurs révolutionnaires. L'application des règlements doit être fait dans les écoles et non dans un centre d'examen.
#EspaceGG",1,0,0,0
319,2022-06-20 09:25:20+00:00,https://twitter.com/camaraa26112377/status/1538815250543349760,camaraa26112377,Twitter for iPhone,,"C’est scandaleux les images du préfet qu’on a vu, il n’a ni le droit ni la légitimité, d’ailleurs personne n’a se droit sur les élèves, mise à part leurs parents. Depuis quand les coupes de cheveux définissent le bon ou le mauvais élève? Sortons de cet étiquetage. #EspaceGG",1,0,0,0
320,2022-06-20 09:25:06+00:00,https://twitter.com/souaibou_12/status/1538815194935218176,souaibou_12,Twitter for iPhone,Senegal,"Bonjour Lamine , c’est vraiment inadmissible cet acte du préfet est purement populiste, j’entends les gens dirent qu’il faut qu’on ramène l’éducation civique, je dis hein est ce que ce préfet a appris l’éducation civique, a-t-il droit d’entrée dans la salle #EspaceGG",4,0,0,1
321,2022-06-20 09:25:03+00:00,https://twitter.com/albarry935/status/1538815178699055105,albarry935,Twitter for Android,,"#EspaceGG Bonjour les gg 
La marche du fndc n'a pas de sens.on se demande véritablement de quoi est son ambition? puisque avec cette transition on a pas besoin de trop s'opposer,il faut accepter les idéologies du CNRD,parcequ'il est un comité composé de membres patriotes.",0,0,0,0
322,2022-06-20 09:24:56+00:00,https://twitter.com/DialloMLamabank/status/1538815149531967490,DialloMLamabank,Twitter for Android,Guinée,"Bonjour chers journalistes c'est Lamabank !
Un agent en tenue militaire qui part dans un établissement scolaire crée de la panique morale chez tous les apprenants. 
Lamabank 
#EspaceGG",2,0,0,0
323,2022-06-20 09:24:33+00:00,https://twitter.com/falidoukegneko/status/1538815056405835780,falidoukegneko,Twitter for iPhone,,"#EspaceGG bonjour les gg c’est falidou depuis Kouroussa , l’acte du préfet est condamnable et détestable. Rien ne peut justifier cet acte",0,0,0,0
324,2022-06-20 09:24:31+00:00,https://twitter.com/guirassy_madiba/status/1538815046050004993,guirassy_madiba,Twitter for Android,Guinée,Cest un décret qui éncouragerais désormais aux élèves de se rebeller contre tout encadreurs .moi je trouve cette décision inopportune impopulaire. #EspaceGG,0,0,0,0
325,2022-06-20 09:23:43+00:00,https://twitter.com/kisbak007/status/1538814846564814849,kisbak007,Twitter for Android,Guinée,"S'il y a dérive comportementale c'est bien de la part du préfet et non l'élève. Nous ne sommes pas dans un monde de brute, unpeu de pédagogie dans les actions ne ferait du mal à personne.  
#EspaceGG",1,0,0,0
326,2022-06-20 09:23:36+00:00,https://twitter.com/AmadouLad224/status/1538814817229840384,AmadouLad224,Twitter for iPhone,,#EspaceGG bonjour les l’éducation civique c’est au primaire c’est un mâture là on dit lui même il est tatoue je si entre se tatouer et avoir se genre de coiffure que auriez vous choisi pour votre fils,0,0,0,0
327,2022-06-20 09:23:36+00:00,https://twitter.com/DomiKoul/status/1538814815904448512,DomiKoul,Twitter for Android,,"Bonjour #EspaceGG 
N'oubliez pas que l'élève pourrait porter plainte poir avoir été déstabilisé psychologiquement s'il échoue au bac.",0,0,0,0
328,2022-06-20 09:23:26+00:00,https://twitter.com/DtmLombe/status/1538814771977396228,DtmLombe,Twitter for Android,Angola,"Bjr #EspaceGG 
Je suis désolé cher chroniqueur les cheveux ou dread-locks n'ont jamais empêcher l'évolution d'intelligence d'un être dans une société
N'avons nous pas des ministres rasta ou même des ministres avec des ''tignass''...
Cela a empêcher Einstein d'être scientifique ?",0,0,0,0
329,2022-06-20 09:21:22+00:00,https://twitter.com/Noumou29/status/1538814255083970562,Noumou29,Twitter for Android,,"Bonjour les gg le colonel as bien fait de limogé ce prefet   il pouvait dire à l'élève de venir le lendemain bien coiffé félicitations au colonel président l'exemple doit venir d'en haut bonne chance à ce jeune candidat il mérite 
Aussi le respect #EspaceGG  @espace_gg",3,0,0,0
330,2022-06-20 09:21:20+00:00,https://twitter.com/camso_vegas/status/1538814244531085312,camso_vegas,Twitter for Android,,"Bonjour les GG, simplement vous rappeler que aujourd'hui est le 20 juin relatif à la journée mondiale des réfugiés.pourquoi n'est elle pas célébrée est Guinée, qui est signataire de la convention de Genève ?#EspaceGG",0,0,0,0
331,2022-06-20 09:20:47+00:00,https://twitter.com/AmadouLad224/status/1538814108455280641,AmadouLad224,Twitter for iPhone,,#EspaceGG bonjour lamine bonjour les GG le préfet à seulement voulu se montre en pensant à plaire au président en plus film je dit un jour y’a un homme qui m’a vu sans chaussures il m’a tout simplement prit et on est allé au marché il m’a acheté une paire de chaussures,0,0,0,0
332,2022-06-20 09:20:29+00:00,https://twitter.com/SaliouBachir/status/1538814029577297920,SaliouBachir,Twitter for Android,"Guinée,Conakry ","#EspaceGG 
Le préfet coiffeur décoiffé, n'a ni légalité, ni qualité de raser la tête d'un élève dans une salle d'examen, il mérite même une poursuite judiciaire pour l'acte qu'il a fait car c'est une humiliation et atteinte psychologique à un candidat. Il mérite son sort.",1,0,0,0
333,2022-06-20 09:18:58+00:00,https://twitter.com/guirassy_madiba/status/1538813649304813568,guirassy_madiba,Twitter for Android,Guinée,"Bonjour les GG. L'école est un centre d'éducation, si les parents démissionnent de l'encadrement des enfants dans les familles  L'école est censé de remettre  les valeurs de nos cultures . Malheureusement avec le déracinement de la mentalité tout a basculé #EspaceGG",0,0,0,0
334,2022-06-20 09:18:53+00:00,https://twitter.com/LHambak98/status/1538813628719284225,LHambak98,Twitter for iPhone,Guinée Conakry,"#EspaceGG 
Bonjour @LamineGuirassy bonjour aux autres , arrêtez de comparez le cas de Bachir à celui de Dramoudou ex préfet de SIGUIRI. Pour le cas de siguiri c’est une violence extraordinaire, c’était nécessaire que le préfet saute ! 
Halte , pour une fois je salut l’acte du PR",1,0,0,0
335,2022-06-20 09:18:40+00:00,https://twitter.com/Kurumafama/status/1538813573937434624,Kurumafama,Twitter for Android,,"Bjr les GG je salue le limogeage du préfet de Siguiri de même je reste dubitatif sur le cas du ministre de la sécurité qui a fait pire selon moi que le préfet. 
Porter main sur un père de famille est plus gravissime.
Pourquoi ce traitement différent?
Justice téléguidée
#EspaceGG",0,0,0,0
336,2022-06-20 09:17:55+00:00,https://twitter.com/MtbDiplomate/status/1538813383633424384,MtbDiplomate,Twitter for Android,,"Bonjour les gg, il y a trop d'actes populistes dans cette transition. Ce que je déplore sur ce qui s'est passé à Siguiri, c'est le fait de filmer et publier l'acte du préfet. Mais à mon avis ça ne valait pas le coup de le limoger. #EspaceGG",0,0,0,0
337,2022-06-20 09:17:51+00:00,https://twitter.com/des_cause/status/1538813369687367681,des_cause,Twitter for Android,,"Bjr les #EspaceGG 
M. @JacqLewa a parfaitement raison à propos des écoles privées où l'élève est le maître absolu parce-que c'est grâce à son argent que le professeur est payé. C'est du n'importe quoi.
Sinon nous au lycée Amical Cabral de fria, notre Proviseur le fait sans blème",0,0,0,0
338,2022-06-20 09:17:09+00:00,https://twitter.com/12Diamanaty/status/1538813193207816194,12Diamanaty,Twitter for iPhone,in the world ,"Non 😂😂 Ahmed Kourouma parle et laisse Jack Lewa en paix 
#EspaceGG",1,0,0,1
339,2022-06-20 09:16:13+00:00,https://twitter.com/IbOuDia62174965/status/1538812956045099008,IbOuDia62174965,Twitter for Android,,"Bonjour #EspaceGG
Le préfet a manqué de pédagogie, son acte est humiliant et n'honore pas la République. Cet élève n'a enfreint aucun règlement intérieur des examens. Dites à Jacques on n´est pas à l'église, mais à l'école de la République.
RDV le 23 juin☝",0,0,0,0
340,2022-06-20 09:14:07+00:00,https://twitter.com/saa_kolifa/status/1538812427403501569,saa_kolifa,Twitter for Android,Guinée,"Bonjour les #EspaceGG 
La législation scolaire interdit dans article 9-10 je cite : D'être mal coiffé (e)(tresses d'une longueur non appropriée, mèche de couleur choquante, bijoux extravagants...).
Le #CNRD doit fait attention aux réseaux sociaux sinon c'est de la merde.",0,0,0,0
341,2022-06-20 09:12:56+00:00,https://twitter.com/MtbDiplomate/status/1538812133290426369,MtbDiplomate,Twitter for Android,,"#EspaceGG Bonjour les gg, certes je déplore ce qui s'est passé à siguiri mais ça ne valait pas le coup de limoger le préfet qui apprenait la discipline à des futurs cadres du pays.",0,0,0,0
342,2022-06-20 09:10:09+00:00,https://twitter.com/HabibHorekoubi/status/1538811430073425925,HabibHorekoubi,Twitter for Android,,"Salut les GG.

Au faite moi je trouve la décision de limogeage de ce préfet salutaire et maintenant il ne lui reste plus qu'à ouvrir son salon de coiffure à Siguiri là-bas car, la fête de tabaski s'approche du jour au lendemain. #espacegg",0,0,0,0
343,2022-06-20 09:05:37+00:00,https://twitter.com/YoussoufMario/status/1538810290954960896,YoussoufMario,Twitter for Android,,"#EspaceGG 
Bonjour les GG. Quand on a le pouvoir,soyons humble et soyons juste pour ne pas sombrer dans l'euphorie. Mr préfet-coiffeur avait coiffé un candidat au baccalauréat en plein examen national en Guinée et à son tour il a été décoiffé de son poste par le Président du CNRD",2,0,0,1
344,2022-06-20 09:04:02+00:00,https://twitter.com/Khalifagassama9/status/1538809891112067072,Khalifagassama9,Twitter for Android,Guinée,"Bonjour Lamine !!!
Le préfet de Siguiri a bien fait!! Et bravo à lui.
Quand on veut être un futur cadre on part à l'école,  mais quand on veut être un délinquant, on part au ghetto.
Les mauvais élèves ne vont pas comprendre.
Khalifa Gassama depuis Kamsar.
#EspaceGG",2,0,2,6
345,2022-06-20 08:51:31+00:00,https://twitter.com/espaceTV_gn/status/1538806742175334401,espaceTV_gn,Twitter Media Studio,Guinée,🔴 Suivez en Direct Les Grandes Gueules du 20 Juin 2022. #EspaceGG @espaceTV_gn @LamineGuirassy https://t.co/5xaqIm85m8,21,3,0,5
346,2022-06-20 00:41:20+00:00,https://twitter.com/MohamedBusquet3/status/1538683382804127744,MohamedBusquet3,Twitter for iPhone,,"iiiiiii malllll kapy 1000 fois 
#EspaceGG #BAC2022 @Presidence_gn @ActualiteBarca @warriors @TanouDiallo18 @ArthurMelista @Shemademboy https://t.co/TGX8CdXtnC",0,0,0,0
347,2022-06-19 21:44:09+00:00,https://twitter.com/espace_gg/status/1538638793690972166,espace_gg,Twitter for iPhone,Guinée conakry,"Nos invités demain Lundi dans les #GG 

Réagissez en Live 🔴 sur Twitter 📶 au #EspaceGG ou en nous envoyant vos réactions par SMS 📩 au 00224 657 39 13 13. 
@diallousmane @Realdjaniialfa https://t.co/9KD8tjCjmV",104,5,0,17
348,2022-06-19 17:41:40+00:00,https://twitter.com/alimou91/status/1538577769155772421,alimou91,Twitter for Android,Guinée,"@espace_gg bon vous pouvez nous aidez à comprendre cet extrait svp ??? 
@LamineGuirassy
#espacegg #Kibaro #Guinee https://t.co/b7BVc4gQwf",22,6,11,4
349,2022-06-19 10:49:01+00:00,https://twitter.com/Mohamed_Wouro/status/1538473925117878272,Mohamed_Wouro,Twitter for Android,Tours,"@AhmedKourouma11 Mr @AhmedKourouma11, j'adore vos prises de position dans les #EspaceGG mais de grâce, montrez l'exemple en faisant moins de fautes dans vos tweets. Merci pour votre compréhension",0,0,0,0
350,2022-06-18 12:17:04+00:00,https://twitter.com/nafala25/status/1538133692572487686,nafala25,Twitter for Android,Quebec,"@AfricaMediaHub @HRW_Brussels @HRF 
Sénégal is becoming Togo2.0
@Mediapart
@voxafrica
@NEDemocracy
#UNHumanRights
#EspaceGG
#FreeSenegal https://t.co/XDYIMLLmnp",5,1,0,0
351,2022-06-18 10:52:45+00:00,https://twitter.com/nafala25/status/1538112476893564929,nafala25,Twitter for Android,Quebec,"@Iammustafa__ @AfriActMedia .si le Gouv du Sénégal respectait  la constitution du pays on pourrait éviter des morts inutiles.
#EspaceGG",0,0,0,0
352,2022-06-18 10:21:14+00:00,https://twitter.com/OneGuinee/status/1538104544604848128,OneGuinee,Twitter for Android,NO POLITICS & NO ETHNIE,"@eddyto77 @amounomalande GUINEE🇬🇳 Humiliation+torture en classe.
@hrw 
@FNDC_Gn 
@_AfricanUnion 
@ecowas_cedeao 
@pajelescgn 
@AUYouthProgram 
@UNICEFGuinea 
@Presidence_gn 
@espace_gg 
#espacegg 
@mediaguinee 
@OGDH1990 
Une honte nationale, les jeunes doivent porter plainte pr abus et humiliation publq",1,1,0,0
353,2022-06-18 01:28:25+00:00,https://twitter.com/DialloI34814892/status/1537970454811422720,DialloI34814892,Twitter for Android,,#EspaceGG,0,0,0,0
354,2022-06-17 19:15:35+00:00,https://twitter.com/ToureLamzo1/status/1537876629619343360,ToureLamzo1,Twitter for Android,,Bnjr svp  laisse Aboubacr soumah il deveni fou .#EspaceGG,0,0,0,0
355,2022-06-17 19:13:29+00:00,https://twitter.com/ToureLamzo1/status/1537876101535498240,ToureLamzo1,Twitter for Android,,#EspaceGG,0,0,0,0
356,2022-06-17 13:28:32+00:00,https://twitter.com/nafala25/status/1537789291463593984,nafala25,Twitter for Android,Quebec,"@sbskalan .les pays blancs se soutiennent, et nous les Africains?
#EspaceGG
https://t.co/7TGWmdaMqC",0,0,0,0
357,2022-06-17 10:46:17+00:00,https://twitter.com/B23754805Bah/status/1537748458123173889,B23754805Bah,Twitter for Android,,"Bonjour diadia dite à Eli kamano il connaît rien dans les politiques il n'a ka continue à chanté. 
Maintenant il nous du d'aller en manifestation ces pas bon le moment il il était à FNDC

#EspaceGG",2,0,0,0
358,2022-06-17 10:44:51+00:00,https://twitter.com/habibidallo1/status/1537748097958301699,habibidallo1,Twitter for Android,,"Donc manifestation est synonymes de mort, Elie kamano tu déçois.
#EspaceGG",0,0,0,0
359,2022-06-17 10:43:49+00:00,https://twitter.com/TimboElhadj/status/1537747838020599808,TimboElhadj,Twitter for Android,,Bonjour Djadja Bonjour à tous. S'il vous plaît demander à Élie quel est son projet de société ?Combien de militants trouve on ausein de son parti ?Combien a t'il reçu dans la main du CNRD ?il parle de coq à l'âne sans rien dire concrètement. #EspaceGG,1,0,0,0
360,2022-06-17 10:42:04+00:00,https://twitter.com/soumah2013/status/1537747399124320256,soumah2013,Twitter for Android,Guinée,"Elie Kamano dit tout vrais et vous le savez bien.

L'ethnostrategie de nos vieux politique joue sur tout Guinéens, il faut que sa change. L'alternance devais commencer au sein des parties politique vu que c'est les mêmes têtes après plusieurs années...

#EspaceGG",1,0,0,0
361,2022-06-17 10:40:27+00:00,https://twitter.com/BarryMustapha95/status/1537746991014465536,BarryMustapha95,Twitter for Android,quelque part sur terre,"Faut élever le niveau des vos invités si vous voulez qu'on vous écoute
#EspaceGG",1,1,0,0
362,2022-06-17 10:38:41+00:00,https://twitter.com/souaibou_12/status/1537746545914920960,souaibou_12,Twitter for iPhone,Senegal,Vrai vrai #Elie Kamano doit arrêter le Gandja les problèmes dans sa tête sont plus nombreux que ses cheveux 😩😩#EspaceGG,3,0,0,0
